ID,LUCID_zip,Wpoor,Bpoor,Wwealthy,Bwealthy,city_B,city_W,poverty_city_Other,US_B,US_W,poverty_US_Other,statusBlack,statusWhite,welfsupp1,welfsupp2,welfsupp3,recip1,recip2,recip3,recip4,recip5,SuppRep1,SuppRep2,SuppRep3,Vote_Biden,Vote_Sanders,Vote_Trump,vote_final,black_contact1,black_contact2,black_contact3,black_quality1,black_quality2,black_quality3,black_quality4,white_contact1,white_contact2,white_contact3,white_quality1,white_quality2,white_quality3,white_quality4,ThermBlack,ThermWhite,ThermHisp,ThermAsian,ThermNatAm,IMS1,IMS2,IMS3,IMS4,IMS5,soc_iss,econ_iss,pol_aff,age,gender,gender_TEXT,receivewelf1,income,edu,LadderSelf,race_White,race_Black,race_NatAm,race_Asian,race_Multiracial,race_Multiracial_TEXT,race_Other,race_Other_TEXT,ethn_NotHispLat,ethn_HispLat,White_ident,Black_ident,State,zip,CALC_VAR_BELOW,WelfSupport,Democrat,PsWhite,recip1R,recip2R,recip3R,HardworkingWelf
285,20151,3,4,4,3,50.00,10.00,40.00,30.00,30.00,40.00,60.00,40.00,6,4,6,4,2,3,3,4,5,6,2,80.00,80.00,10.00,1,2,3,3,4,4,4,3,5,5,5,4,3,4,3,45.00,60.00,54.00,60.00,50.00,5,3,6,5,3,3,5,2,26,1,,0,14,5,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,48,20151,#NULL!,5.33,0.00,1.00,3.00,5.00,4.00,3.80
286,11205,4,4,4,4,33.00,33.00,34.00,33.00,33.00,34.00,50.00,50.00,4,4,5,2,2,2,3,3,3,4,4,71.00,69.00,1.00,1,3,3,3,3,3,3,3,4,4,4,3,3,3,3,52.00,52.00,52.00,52.00,52.00,5,2,6,5,6,1,1,3,47,2,,0,15,6,2,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,33,11205,#NULL!,4.33,1.00,1.00,5.00,5.00,5.00,4.20
287,92562,2,2,2,2,30.00,30.00,40.00,40.00,30.00,30.00,74.00,49.00,6,6,6,1,1,1,4,5,2,1,6,2.00,100.00,6.00,2,1,1,2,5,5,5,5,2,2,4,5,5,5,5,100.00,52.00,100.00,100.00,100.00,7,1,7,7,7,1,1,2,24,2,,0,14,3,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,3,#NULL!,5,92562,#NULL!,6.00,0.00,1.00,6.00,6.00,6.00,5.40
288,07111,2,5,5,3,75.00,25.00,0.00,75.00,25.00,0.00,29.00,30.00,6,6,6,3,2,2,4,4,1,2,6,100.00,100.00,1.00,1,1,3,3,5,5,5,5,1,1,1,1,1,1,1,100.00,51.00,82.00,51.00,67.00,4,4,6,5,5,1,1,3,71,2,,0,11,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,31,07111,#NULL!,6.00,1.00,0.00,4.00,5.00,5.00,4.40
289,89121,1,1,1,1,16.00,50.00,34.00,12.00,50.00,38.00,100.00,100.00,1,1,1,6,6,6,1,1,6,6,1,0.00,0.00,100.00,3,5,5,5,5,5,3,5,5,5,5,5,5,3,5,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,7,7,1,63,1,,0,20,7,10,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,29,89121,#NULL!,1.00,0.00,1.00,1.00,1.00,1.00,1.00
290,40511,3,5,4,3,50.00,30.00,20.00,50.00,30.00,20.00,80.00,70.00,2,3,3,3,4,3,3,3,6,5,2,2.00,2.00,73.00,3,4,2,2,5,4,5,5,4,2,5,5,5,5,5,77.00,83.00,66.00,78.00,76.00,6,1,6,6,6,5,5,1,50,2,,0,16,4,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,18,40511,#NULL!,2.67,0.00,1.00,4.00,3.00,4.00,3.40
291,25314,4,4,5,3,50.00,25.00,25.00,60.00,15.00,25.00,63.00,43.00,6,5,6,3,2,3,4,3,2,6,2,29.00,70.00,5.00,2,4,2,2,5,5,4,5,4,5,4,5,5,3,5,82.00,52.00,71.00,63.00,86.00,7,2,6,6,6,2,4,3,44,1,,0,13,6,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,50,25314,#NULL!,5.67,1.00,1.00,4.00,5.00,4.00,4.00
292,32222,3,3,3,3,25.00,70.00,5.00,20.00,70.00,10.00,50.00,50.00,4,4,4,4,3,3,3,4,2,2,5,43.00,54.00,81.00,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,85.00,85.00,78.00,83.00,82.00,5,2,5,6,6,5,5,1,29,1,,0,16,6,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,10,32222,#NULL!,4.00,0.00,1.00,3.00,4.00,4.00,3.60
293,54915,3,3,3,3,10.00,70.00,20.00,80.00,5.00,15.00,51.00,41.00,6,3,6,6,6,4,4,5,4,6,3,91.00,85.00,1.00,1,1,2,2,3,3,3,3,1,2,3,3,3,3,3,53.00,57.00,55.00,54.00,52.00,7,1,7,7,7,5,5,2,64,1,,0,11,4,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,51,54915,#NULL!,5.00,0.00,1.00,1.00,1.00,3.00,2.80
294,34653,2,2,2,2,50.00,50.00,0.00,25.00,25.00,50.00,54.00,53.00,5,5,6,2,1,1,5,5,2,4,2,76.00,99.00,0.00,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100.00,97.00,100.00,100.00,100.00,7,1,1,7,7,2,2,3,55,2,,0,13,3,9,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,10,34653,#NULL!,5.33,1.00,1.00,5.00,6.00,6.00,5.40
296,19601,3,4,3,3,40.00,30.00,30.00,30.00,30.00,40.00,60.00,50.00,4,4,4,3,3,3,3,4,2,4,4,20.00,20.00,80.00,3,3,3,3,4,4,4,4,4,4,3,4,4,3,4,50.00,50.00,50.00,50.00,50.00,2,2,5,6,5,5,4,3,63,1,,0,11,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,39,19601,#NULL!,4.00,1.00,1.00,4.00,4.00,4.00,3.80
297,44133,3,3,4,4,35.00,35.00,30.00,40.00,20.00,40.00,49.00,50.00,5,4,5,2,2,1,5,5,4,4,3,100.00,100.00,0.00,2,5,3,5,5,5,5,5,5,5,4,5,5,5,5,100.00,60.00,74.00,73.00,74.00,7,1,7,7,7,1,1,3,22,2,,0,11,4,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,36,44133,#NULL!,4.67,1.00,1.00,5.00,5.00,6.00,5.20
298,88001,2,2,2,2,15.00,15.00,70.00,37.00,20.00,43.00,27.00,32.00,4,5,6,2,3,2,4,5,6,5,2,100.00,77.00,1.00,1,2,3,3,5,5,3,3,4,3,4,2,5,4,3,100.00,100.00,100.00,100.00,100.00,7,2,6,7,7,2,2,3,61,2,,0,9,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,32,88001,#NULL!,5.00,1.00,1.00,5.00,4.00,5.00,4.60
299,74760,4,5,3,3,50.00,40.00,10.00,50.00,40.00,10.00,35.00,4.00,5,4,6,1,3,3,3,4,6,6,3,54.00,32.00,100.00,3,3,1,2,5,5,3,5,3,2,2,5,3,5,4,100.00,100.00,100.00,100.00,100.00,1,7,7,7,7,4,4,2,39,1,,0,2,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,37,74760,#NULL!,5.00,0.00,1.00,6.00,4.00,4.00,4.20
301,10016,2,4,5,4,40.00,30.00,30.00,40.00,40.00,20.00,67.00,94.00,5,6,6,5,6,5,5,6,5,4,6,80.00,95.00,78.00,3,5,4,5,5,4,4,5,2,4,4,5,4,5,4,78.00,80.00,72.00,89.00,90.00,7,6,5,5,6,7,7,1,50,1,,0,20,5,9,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,33,10016,#NULL!,5.67,0.00,1.00,2.00,1.00,2.00,3.20
303,15203,2,3,4,3,45.00,20.00,35.00,45.00,20.00,35.00,40.00,18.00,4,4,4,4,2,4,2,3,3,4,4,0.00,100.00,100.00,2,3,3,3,3,3,3,3,5,5,5,3,3,3,3,50.00,50.00,50.00,50.00,51.00,7,4,5,4,5,3,6,2,29,1,,0,10,5,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,39,15203,#NULL!,4.00,0.00,1.00,3.00,5.00,3.00,3.20
305,60411,2,4,5,3,50.00,25.00,25.00,50.00,25.00,25.00,71.00,29.00,4,4,5,2,3,3,4,4,2,2,5,100.00,89.00,1.00,1,5,3,5,5,5,5,5,5,2,1,3,3,3,3,98.00,29.00,93.00,84.00,77.00,6,2,6,6,6,4,4,3,50,2,,0,16,6,8,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,14,60411,#NULL!,4.33,1.00,0.00,5.00,4.00,4.00,4.20
306,06032,2,4,5,3,60.00,5.00,35.00,50.00,20.00,30.00,72.00,30.00,4,2,2,3,2,2,4,5,5,5,2,65.00,35.00,0.00,1,2,1,2,4,4,2,5,5,3,4,4,2,3,2,73.00,73.00,50.00,80.00,58.00,7,1,7,7,7,2,3,3,30,2,,0,19,6,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,7,06022,#NULL!,2.67,1.00,1.00,4.00,5.00,5.00,4.60
307,23452,3,3,5,2,55.00,40.00,5.00,50.00,40.00,10.00,77.00,61.00,4,5,4,3,2,2,2,5,5,2,2,76.00,100.00,2.00,2,2,2,3,5,4,4,4,5,2,4,3,1,3,4,74.00,66.00,83.00,89.00,75.00,7,2,6,6,7,1,2,3,32,2,,0,14,5,7,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,48,23502,#NULL!,4.33,1.00,0.00,4.00,5.00,5.00,4.20
308,53132,2,2,2,2,50.00,35.00,15.00,35.00,30.00,35.00,70.00,60.00,2,2,2,4,4,3,3,3,6,6,1,2.00,2.00,100.00,3,3,1,1,3,5,2,5,3,2,2,4,5,3,4,70.00,70.00,70.00,70.00,60.00,6,1,7,7,6,6,7,2,61,1,,0,19,6,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,51,53132,#NULL!,2.00,0.00,1.00,3.00,3.00,4.00,3.20
309,44667,2,2,2,2,20.00,20.00,60.00,30.00,20.00,50.00,60.00,35.00,2,2,3,4,5,4,2,2,6,6,1,0.00,0.00,100.00,3,2,1,4,5,5,5,5,5,3,4,5,5,4,4,60.00,95.00,9.00,20.00,90.00,6,2,6,6,6,7,7,1,72,2,,0,13,4,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,36,44667,#NULL!,2.33,0.00,1.00,3.00,2.00,3.00,2.40
310,30144,1,1,6,6,20.00,40.00,40.00,20.00,40.00,40.00,100.00,100.00,6,6,6,1,6,5,1,1,1,1,6,53.00,1.00,100.00,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.00,100.00,48.00,1.00,89.00,7,1,7,7,7,7,7,1,30,2,,0,1,5,10,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,10,33027,#NULL!,6.00,0.00,1.00,6.00,1.00,2.00,2.20
311,91776,1,6,6,1,0.00,100.00,0.00,0.00,100.00,0.00,100.00,90.00,6,5,4,5,5,5,4,6,5,4,4,93.00,37.00,59.00,1,2,1,2,1,2,1,2,5,5,5,5,5,4,5,4.00,100.00,3.00,6.00,6.00,7,2,6,6,6,6,7,3,37,1,,0,15,6,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,5,91776,#NULL!,5.00,1.00,1.00,2.00,2.00,2.00,3.20
312,58103,3,3,3,3,10.00,80.00,10.00,30.00,30.00,40.00,54.00,40.00,3,4,3,4,5,3,3,3,6,6,1,2.00,0.00,40.00,3,1,1,2,5,5,3,5,1,5,5,5,5,3,5,80.00,100.00,90.00,100.00,50.00,7,1,7,7,7,4,4,2,67,2,,0,15,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,5,#NULL!,35,58103,#NULL!,3.33,0.00,1.00,3.00,2.00,4.00,3.00
313,67736,3,4,3,2,0.00,100.00,0.00,30.00,20.00,50.00,40.00,29.00,2,3,3,5,2,2,4,4,6,6,1,3.00,2.00,100.00,3,1,1,1,1,3,2,4,5,4,4,1,3,4,5,71.00,75.00,70.00,67.00,76.00,7,5,5,4,5,7,7,1,59,2,,0,13,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,17,67736,#NULL!,2.67,0.00,1.00,2.00,5.00,5.00,4.00
315,33462,3,4,3,3,60.00,25.00,15.00,60.00,15.00,25.00,74.00,68.00,5,5,6,2,3,5,3,3,2,5,2,95.00,77.00,0.00,1,4,3,3,3,4,3,4,4,4,3,4,4,3,4,71.00,85.00,61.00,83.00,81.00,6,3,5,5,5,3,4,3,72,1,,0,15,5,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,10,33462,#NULL!,5.33,1.00,1.00,5.00,4.00,2.00,3.40
316,20007,3,4,4,3,42.00,25.00,33.00,42.00,25.00,33.00,50.00,0.00,6,6,6,1,1,1,5,6,4,3,4,60.00,100.00,0.00,2,4,3,4,5,2,5,5,4,4,3,2,3,1,1,60.00,30.00,40.00,40.00,90.00,6,1,6,6,6,1,2,2,20,3,,0,11,3,2,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,9,20007,#NULL!,6.00,0.00,1.00,6.00,6.00,6.00,5.80
317,72070,3,4,3,3,10.00,90.00,0.00,60.00,40.00,0.00,50.00,22.00,3,4,3,2,2,2,3,3,6,6,1,100.00,85.00,0.00,1,1,1,2,5,3,3,4,5,5,5,4,3,3,3,100.00,100.00,100.00,100.00,100.00,6,1,6,6,6,3,2,3,62,2,,0,11,4,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,4,72070,#NULL!,3.33,1.00,1.00,5.00,5.00,5.00,4.20
318,35062,2,3,2,2,50.00,30.00,20.00,40.00,30.00,30.00,80.00,40.00,3,4,4,4,4,5,2,2,6,6,1,69.00,10.00,43.00,1,5,1,4,5,5,4,4,2,2,4,5,5,5,4,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,4,4,2,29,2,,0,15,5,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,1,35504,#NULL!,3.67,0.00,1.00,3.00,3.00,2.00,2.40
319,85027,3,3,3,3,45.00,20.00,35.00,40.00,25.00,35.00,50.00,50.00,4,4,3,3,3,3,4,4,4,4,3,50.00,0.00,30.00,1,1,3,2,5,3,4,4,1,3,3,5,3,4,3,50.00,50.00,50.00,50.00,50.00,7,1,7,7,7,6,6,2,52,2,,0,12,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,3,85027,#NULL!,3.67,0.00,1.00,4.00,4.00,4.00,4.00
320,45405,3,4,4,3,40.00,20.00,40.00,35.00,30.00,35.00,50.00,40.00,5,5,6,2,2,2,4,5,1,1,6,45.00,100.00,0.00,2,3,4,2,3,2,3,3,4,2,5,3,4,3,3,90.00,20.00,90.00,90.00,90.00,7,1,7,7,7,1,3,2,24,2,,0,7,3,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,1,#NULL!,36,45405,#NULL!,5.33,0.00,1.00,5.00,5.00,5.00,4.80
321,80234,3,4,4,4,60.00,30.00,10.00,40.00,30.00,30.00,65.00,60.00,4,4,5,2,2,2,5,6,6,6,3,52.00,47.00,96.00,3,1,1,1,5,5,3,5,1,2,2,5,5,3,5,80.00,93.00,89.00,90.00,88.00,7,1,7,7,7,7,7,1,64,2,,0,12,4,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,6,80234,#NULL!,4.33,0.00,1.00,5.00,5.00,5.00,5.20
322,18458,5,6,5,4,40.00,40.00,20.00,40.00,40.00,20.00,47.00,31.00,5,5,5,2,2,1,4,5,5,2,5,82.00,95.00,0.00,2,1,2,2,4,4,4,4,4,5,4,4,4,4,4,86.00,84.00,87.00,84.00,87.00,7,1,7,7,7,1,1,3,28,3,gender fluid,0,2,4,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,39,18458,#NULL!,5.00,1.00,1.00,5.00,5.00,6.00,5.00
323,41143,1,1,1,1,5.00,60.00,35.00,50.00,50.00,0.00,46.00,41.00,3,3,3,4,5,4,2,1,6,6,1,19.00,6.00,100.00,3,1,1,1,3,3,3,3,1,2,2,3,3,3,3,62.00,67.00,61.00,65.00,64.00,5,2,6,6,6,4,4,1,55,2,,0,9,3,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,18,41143,#NULL!,3.00,0.00,1.00,3.00,2.00,3.00,2.20
324,15501,3,3,3,3,10.00,60.00,30.00,40.00,40.00,20.00,39.00,40.00,1,1,1,6,6,6,1,1,6,6,1,2.00,2.00,4.00,3,2,1,1,5,3,3,5,5,5,5,5,5,3,5,50.00,50.00,50.00,50.00,19.00,7,1,7,7,1,4,4,2,45,2,,0,10,2,4,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,39,15541,#NULL!,1.00,0.00,1.00,1.00,1.00,1.00,1.00
325,60617,3,3,3,3,35.00,30.00,35.00,35.00,35.00,30.00,50.00,42.00,4,4,4,4,3,3,4,4,5,4,2,71.00,57.00,9.00,1,5,1,3,5,5,3,5,5,3,3,5,5,3,5,82.00,78.00,82.00,82.00,93.00,6,2,6,6,6,4,4,4,51,2,,0,7,2,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,14,60617,#NULL!,4.00,0.00,1.00,3.00,4.00,4.00,3.80
326,47854,5,4,3,3,35.00,55.00,10.00,45.00,45.00,10.00,5.00,6.00,2,4,4,2,2,3,4,4,5,5,2,2.00,2.00,94.00,3,3,2,3,3,3,3,3,3,2,2,3,3,3,3,79.00,80.00,79.00,57.00,56.00,6,2,5,6,6,7,7,1,39,2,,0,8,2,3,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,15,47854,#NULL!,3.33,0.00,1.00,5.00,5.00,4.00,4.40
327,32119,2,3,4,4,30.00,60.00,10.00,60.00,30.00,10.00,53.00,39.00,6,5,5,2,3,2,3,3,6,6,1,100.00,100.00,0.00,1,1,2,2,5,3,3,3,1,2,2,5,5,3,2,58.00,87.00,55.00,11.00,8.00,7,1,7,7,7,7,7,3,65,2,,0,9,2,5,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,10,32119,#NULL!,5.33,1.00,1.00,5.00,4.00,5.00,4.00
328,47725,3,4,2,2,70.00,25.00,5.00,40.00,30.00,30.00,59.00,49.00,3,3,2,4,5,4,1,3,6,6,1,0.00,0.00,100.00,3,2,1,1,3,5,1,4,1,4,4,4,5,3,4,85.00,88.00,77.00,83.00,90.00,7,1,6,7,6,7,7,1,40,1,,0,17,2,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,15,47725,#NULL!,2.67,0.00,1.00,3.00,2.00,3.00,2.40
329,30519,1,2,5,3,60.00,10.00,30.00,60.00,10.00,30.00,40.00,20.00,3,3,4,3,5,3,4,4,2,2,5,93.00,81.00,0.00,1,5,2,4,3,3,3,4,5,4,1,2,1,2,3,70.00,30.00,50.00,40.00,50.00,6,2,7,6,6,3,5,3,46,2,,0,18,6,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,11,30519,#NULL!,3.33,1.00,0.00,4.00,2.00,4.00,3.60
331,53220,2,2,2,2,70.00,30.00,0.00,70.00,30.00,0.00,28.00,47.00,3,4,4,3,4,3,3,4,4,4,4,91.00,57.00,40.00,1,5,4,4,5,3,3,3,3,1,2,5,4,4,4,73.00,77.00,9.00,32.00,72.00,7,4,7,5,7,1,4,3,24,2,,0,9,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,51,53220,#NULL!,3.67,1.00,0.00,4.00,3.00,4.00,3.60
332,19132,1,1,1,1,55.00,20.00,25.00,55.00,20.00,25.00,51.00,29.00,1,1,1,1,1,1,3,4,2,5,2,37.00,31.00,20.00,2,5,4,3,1,1,2,1,1,2,2,4,2,4,3,100.00,9.00,51.00,50.00,44.00,1,3,4,4,4,4,1,1,23,2,,0,1,1,1,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,39,19132,#NULL!,1.00,0.00,0.00,6.00,6.00,6.00,5.00
333,35741,3,4,3,3,55.00,40.00,5.00,55.00,40.00,5.00,91.00,80.00,6,4,6,1,1,2,3,4,3,3,4,100.00,93.00,0.00,1,2,2,1,5,5,3,5,5,5,5,5,5,4,4,98.00,97.00,97.00,97.00,96.00,7,1,7,7,7,2,2,3,41,2,,0,17,5,8,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,1,35741,#NULL!,5.33,1.00,1.00,6.00,6.00,5.00,4.80
334,45840,1,3,2,2,20.00,50.00,30.00,35.00,30.00,35.00,70.00,52.00,2,2,1,3,3,3,2,2,6,6,1,10.00,0.00,80.00,3,3,1,2,4,5,3,4,4,4,4,4,5,3,4,73.00,73.00,68.00,73.00,74.00,1,1,6,6,6,7,7,1,63,2,,0,13,2,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,36,45840,#NULL!,1.67,0.00,1.00,4.00,4.00,4.00,3.20
335,29450,2,2,4,4,85.00,14.00,1.00,85.00,14.00,1.00,100.00,81.00,2,3,2,2,5,5,2,2,2,2,5,100.00,100.00,#NULL!,2,2,1,1,1,1,1,1,4,4,1,1,1,1,1,100.00,7.00,100.00,100.00,100.00,4,4,4,4,4,1,1,3,21,2,,0,1,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,42,29450,#NULL!,2.33,1.00,0.00,5.00,2.00,2.00,2.60
337,15221,2,2,3,3,60.00,40.00,0.00,30.00,20.00,50.00,53.00,97.00,4,4,4,3,3,1,2,2,3,4,3,53.00,75.00,10.00,1,3,4,3,5,5,1,1,2,3,1,5,1,1,1,87.00,76.00,72.00,62.00,68.00,5,3,6,6,6,2,2,3,71,2,,0,12,4,6,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,39,15221,#NULL!,4.00,1.00,0.00,4.00,4.00,6.00,3.60
338,91405,1,2,4,3,5.00,5.00,90.00,30.00,20.00,50.00,30.00,5.00,6,6,6,5,6,4,3,3,5,6,5,100.00,71.00,5.00,1,1,1,2,5,2,5,5,1,2,3,5,2,5,5,99.00,95.00,80.00,53.00,55.00,7,1,7,7,7,2,2,3,70,2,,0,5,2,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,3,5,91405,#NULL!,6.00,1.00,0.00,2.00,1.00,3.00,2.40
339,32750,4,4,4,3,40.00,60.00,0.00,60.00,40.00,0.00,47.00,56.00,6,5,4,3,2,2,4,4,4,5,4,99.00,58.00,2.00,1,2,2,2,5,5,5,5,5,5,5,5,5,5,5,96.00,100.00,76.00,51.00,71.00,5,5,5,3,5,2,2,3,50,1,,0,14,4,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,3,#NULL!,10,32750,#NULL!,5.00,1.00,1.00,4.00,5.00,5.00,4.40
341,23662,2,1,2,2,50.00,50.00,0.00,50.00,50.00,0.00,51.00,47.00,6,6,6,1,1,1,4,4,1,1,4,99.00,81.00,0.00,1,1,3,4,3,3,3,3,3,3,3,3,5,3,4,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,1,1,3,29,1,,0,18,2,6,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,2,#NULL!,48,23661,#NULL!,6.00,1.00,1.00,6.00,6.00,6.00,5.20
342,60615,4,3,3,3,49.00,50.00,1.00,49.00,50.00,1.00,42.00,100.00,6,6,6,3,3,3,4,3,2,3,3,52.00,77.00,25.00,2,2,2,2,5,3,5,3,2,2,2,5,3,5,3,50.00,38.00,70.00,10.00,5.00,1,2,2,4,7,3,3,2,30,2,,0,6,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,14,60615,#NULL!,6.00,0.00,0.00,4.00,4.00,4.00,3.80
343,80031,3,4,3,3,50.00,30.00,20.00,50.00,30.00,20.00,61.00,61.00,5,5,6,3,3,3,3,4,6,6,1,60.00,50.00,0.00,1,1,1,3,5,5,3,5,1,2,3,5,5,3,5,49.00,60.00,49.00,49.00,49.00,7,1,7,7,7,4,4,2,71,2,,0,15,4,7,1,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,4,#NULL!,6,80031,#NULL!,5.33,0.00,1.00,4.00,4.00,4.00,3.80
344,75227,2,4,4,4,60.00,10.00,30.00,85.00,5.00,10.00,80.00,60.00,5,5,6,3,1,1,5,6,1,2,6,88.00,89.00,0.00,1,5,3,5,5,5,5,5,5,2,2,5,5,3,5,100.00,100.00,100.00,100.00,100.00,7,1,7,7,7,5,5,3,40,2,,0,14,2,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,5,45,75227,#NULL!,5.33,1.00,0.00,4.00,6.00,6.00,5.40
345,43232,2,4,5,3,50.00,25.00,25.00,45.00,25.00,30.00,51.00,19.00,4,3,3,5,4,4,1,1,1,4,3,70.00,82.00,80.00,2,5,3,5,5,5,5,5,3,4,1,4,2,2,3,80.00,23.00,70.00,73.00,50.00,6,5,6,6,3,1,4,3,27,2,,0,11,3,4,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,4,36,43232,#NULL!,3.33,1.00,0.00,2.00,3.00,3.00,2.00
346,15221,2,4,4,3,85.00,5.00,10.00,85.00,5.00,10.00,47.00,45.00,5,4,6,3,2,1,5,5,2,2,5,100.00,46.00,0.00,1,3,3,2,5,4,4,5,4,3,2,5,5,4,5,54.00,50.00,50.00,51.00,52.00,4,2,6,6,7,2,6,3,70,2,,0,7,3,5,#NULL!,1,#NULL!,#NULL!,#NULL!,,#NULL!,,1,#NULL!,#NULL!,1,39,15221,#NULL!,5.00,1.00,0.00,4.00,5.00,6.00,5.00
